discipline_title,lab_title,equipment,capacity,duration_minutes,room_number,training_center_number,teacher_name,groups_sample,source_sheets,check_ok,review_comment
Вспомогательные процессы обогащения,Лаб. работа №4. Определение скорости и констант фильтрования на вакуум-фильтре. Часть 2,"Прибор вакуумного фильтрования WaterVac 100, фильтр лабораторный 55ФТ (в комплекте с компрессором), балластный гидравлический пресс Ofite, весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",4,90,3120,1,,ОП-22,2025-2026 уч.год,,
Вспомогательные процессы обогащения,Лаб. работа №5. Экспериментальное изучение процесса обезвоживания пульпы на лабораторной центрифуге,"Центрифуга Liston C 2202, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",2,90,3120,1,"Ромашев А.О.,Абурова В.А.,Прохорова Е.О.",ОП-21,2024-2025 уч.год,,
Вспомогательные процессы обогащения,Лаб. работа №5. Экспериментальное изучение процесса обезвоживания пульпы на лабораторной центрифуге. Часть 1,"Центрифуга Liston C 2202, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",4,90,3120,1,,ОП-22,2025-2026 уч.год,,
Вспомогательные процессы обогащения,Лаб. работа №5. Экспериментальное изучение процесса обезвоживания пульпы на лабораторной центрифуге. Часть 2,"Центрифуга Liston C 2202, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",4,90,3120,1,,ОП-22,2025-2026 уч.год,,
Вспомогательные процессы обогащения,Лаб. работа №6. Изучение закономерностей термической сушки,"Шкаф сушильный Binder FD115, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",2,90,3120,1,"Ромашев А.О.,Абурова В.А.,Прохорова Е.О.",ОП-21,2024-2025 уч.год,,
Вспомогательные процессы обогащения,Лаб. работа №6. Изучение закономерностей термической сушки. Часть 1,"Шкаф сушильный Binder FD115, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",4,90,3120,1,,ОП-22,2025-2026 уч.год,,
Вспомогательные процессы обогащения,Лаб. работа №6. Изучение закономерностей термической сушки. Часть 2,"Шкаф сушильный Binder FD115, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",4,90,3120,1,,ОП-22,2025-2026 уч.год,,
Вспомогательные процессы обогащения,Лаб. работа №6. Изучение закономерностей термической сушки. Часть 3,"Шкаф сушильный Binder FD115, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",4,90,3120,1,,ОП-22,2025-2026 уч.год,,
Вспомогательные процессы обогащения,Определение коэффициента пористости и скорости естественной фильтрации,"Прибор вакуумного фильтрования Rocker 300-LF31, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",1,90,3120,1,Ромашев А.О.,ОП-18,2021-2022,,
Вспомогательные процессы обогащения,Определение коэффициента пористости и скорости естественной фильтрации,"Прибор вакуумного фильтрования WaterVac 100, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",1,90,3122,1,Яковлева Т.А./Кузнецов В.В.,ОП-20,2023-2024 уч.год,,
Вспомогательные процессы обогащения,Определение скорости и констант фильтрования на вакуум-фильтре,"Прибор вакуумного фильтрования WaterVac 100, фильтр лабораторный 55ФТ (в комплекте с компрессором), балластный гидравлический пресс Ofite, весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",2,90,3120,1,Ромашев А.О.,ОП-18,2021-2022,,
Вспомогательные процессы обогащения,Определение скорости и констант фильтрования на вакуум-фильтре,"Прибор вакуумного фильтрования WaterVac 100, фильтр лабораторный 55ФТ (в комплекте с компрессором), балластный гидравлический пресс Ofite, весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",2,90,3122,1,Яковлева Т.А./Кузнецов В.В.,ОП-20,2023-2024 уч.год,,
Вспомогательные процессы обогащения,Экспериментальное изучение процесса обезвоживания пульпы на лабораторной центрифуге,"Центрифуга Liston C 2202, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",2,90,3120,1,Ромашев А.О.,ОП-18,2021-2022,,
Вспомогательные процессы обогащения,Экспериментальное изучение процесса обезвоживания пульпы на лабораторной центрифуге,"Центрифуга OHAUS FONTIER, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",2,90,3122,1,Яковлева Т.А./Кузнецов В.В.,ОП-20,2023-2024 уч.год,,
Гидромеханика,Изучение режимов течения жидкости,Лабораторная установка по изучению механики жидкости,1,90,3122,1,Афанасова А.В.,ОП-19,2021-2022,,
Гидромеханика,Испытание центробежного насоса,Лабораторная установка по изучению механики жидкости,1,90,3122,1,Афанасова А.В.,ОП-19,2021-2022,,
Гидромеханика,Лаб. работа № 1. Изучение режимов течения жидкости. Часть 1,Лабораторная установка по изучению механики жидкости,1,90,3122,1,,ОП-22,2025-2026 уч.год,,
Гидромеханика,Лаб. работа № 1. Изучение режимов течения жидкости. Часть 2,Лабораторная установка по изучению механики жидкости,1,90,3122,1,,ОП-22,2025-2026 уч.год,,
Гидромеханика,Лаб. работа № 2. Определение коэффициента гидравлического трения,Лабораторная установка по изучению механики жидкости,1,90,3122,1,,ОП-22,2025-2026 уч.год,,
Гидромеханика,Лаб. работа № 3. Экспериментальное изучение уравнения Бернулли,Лабораторная установка по изучению механики жидкости,1,90,3122,1,,ОП-22,2025-2026 уч.год,,
Гидромеханика,Лаб. работа № 4. Изучение силового воздействия незатопленной струи на механическую преграду,Лабораторная установка по изучению механики жидкости,1,90,3122,1,,ОП-22,2025-2026 уч.год,,
Гидромеханика,Лаб. работа № 5. Определение потерь напора по длине,Лабораторная установка по изучению механики жидкости,1,90,3122,1,,ОП-22,2025-2026 уч.год,,
Гидромеханика,Лаб. работа № 6. Способы определения гидростатического давления,Лабораторная установка по изучению механики жидкости,1,90,3122,1,,ОП-22,2025-2026 уч.год,,
Гидромеханика,Лаб. работа №1. Изучение режимов течения жидкости,Лабораторный стенд по изучению гидродинамики жидкости фирмы Measlab,6,90,3122,1,Абурова В.А.,ОП-21,2024-2025 уч.год,,
Гидромеханика,Лаб. работа №2. Определение коэффициента гидравлического трения,Лабораторный стенд по изучению гидродинамики жидкости фирмы Measlab,6,90,3122,1,Абурова В.А.,ОП-21,2024-2025 уч.год,,
Гидромеханика,Лаб. работа №3. Экспериментальное изучение уравнения Бернулли,Лабораторный стенд по изучению гидродинамики жидкости фирмы Measlab,6,90,3122,1,Абурова В.А.,ОП-21,2024-2025 уч.год,,
Гидромеханика,Лаб. работа №4. Изучение силового воздействия незатопленной струи на механическую преграду,Лабораторный стенд по изучению гидродинамики жидкости фирмы Measlab,6,90,3122,1,Абурова В.А.,ОП-21,2024-2025 уч.год,,
Гидромеханика,Определение расхода и числа Рейнольдса,Лабораторная установка по изучению механики жидкости,1,90,3122,1,Афанасова А.В.,ОП-19,2021-2022,,
Гидромеханика,Потери напора по длине. Определение коэффициента гидравлического трения,Лабораторная установка по изучению механики жидкости,1,90,3122,1,Афанасова А.В.,ОП-19,2021-2022,,
Гидромеханика,Экспериментальное изучение уравнения Бернулли,Лабораторная установка по изучению механики жидкости,1,90,3122,1,Афанасова А.В.,ОП-19,2021-2022,,
Гравитационные методы обогащения,Изучение процесса гидравлической классификации,"Классифицирующая трубка, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",1,90,3120,1,Кусков В.Б.,ОП-17,2021-2022,,
Гравитационные методы обогащения,Лаб. работа №1. Определение плотности частиц,"Весы с комплектом для гидростатического взвешивания SHIMADZU SMK-101,Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С , портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",2,90,3120,1,Прохорова Е.О.,ОП-21,2024-2025 уч.год,,
Гравитационные методы обогащения,Лаб. работа №2. Определение реологических свойств сред гравитационного обогащения,"Мензурка, ареометр, весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, вибровискозиметр SV-10",3,90,3120,1,Прохорова Е.О.,ОП-21,2024-2025 уч.год,,
Гравитационные методы обогащения,Лаб. работа №2. Определение реологических свойств сред гравитационного обогщения,"Мензурка, ареометр, весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, вибровискозиметр SV-10",3,90,3120,1,,ОП-22,2025-2026 уч.год,,
Гравитационные методы обогащения,"Лаб. работа №3. Определение конечной скорости свободного падения в воде зерен различной плотности, крупности и формы","Классифицирующая трубка, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",2,90,3120,1,Прохорова Е.О.,ОП-21,2024-2025 уч.год,,
Гравитационные методы обогащения,Лаб. работа №4. Определение скорости стесненного падения шаров,"Классифицирующая трубка, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",2,90,3120,1,Прохорова Е.О.,ОП-21,2024-2025 уч.год,,
Гравитационные методы обогащения,Лаб. работа №5. Определение скорости стесненного падения массы однородных зерен,"Классифицирующая трубка, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",2,90,3120,1,Прохорова Е.О.,ОП-21,2024-2025 уч.год,,
Гравитационные методы обогащения,Лаб. работа №6. Изучение процесса отсадки. Часть 1,"Лабораторные аналитические весы Сартогосм СЕ224-С, Шкаф сушильный Binder FD115, Машина отсадочная лабораторная МОД-0,02СКЛ",3,90,3120,1,,ОП-22,2025-2026 уч.год,,
Гравитационные методы обогащения,Лаб. работа №6. Изучение процесса отсадки. Часть 2,"Лабораторные аналитические весы Сартогосм СЕ224-С, Шкаф сушильный Binder FD115, Машина отсадочная лабораторная МОД-0,02СКЛ",3,90,3120,1,,ОП-22,2025-2026 уч.год,,
Гравитационные методы обогащения,Обогащение на концентрационном столе,"Стол концентрационный лабораторный СКЛ-0,2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",1,90,3120,1,Кусков В.Б.,ОП-17,2021-2022,,
Гравитационные методы обогащения,Обогащение на центробежном концентраторе,"Концентратор лабор.комплексный центробежный Knelson KC-MD3, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С , портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",1,90,3120,1,Кусков В.Б.,ОП-17,2021-2022,,
Гравитационные методы обогащения,Определение вязкости жидкостей,"Ротационный реометр Rheotest® RN 5.1, Вискозиметр AND SV-100, портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",1,90,3120,1,Кусков В.Б.,ОП-17,2021-2022,,
Гравитационные методы обогащения,"Определение конечной скорости свободного падения в воде зерен различной плотности, крупности и формы","Классифицирующая трубка, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",1,90,3120,1,Кусков В.Б.,ОП-17,2021-2022,,
Гравитационные методы обогащения,Определение плотности частиц,"Весы с комплектом для гидростатического взвешивания SHIMADZU SMK-101,Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С , портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",1,90,3120,1,Кусков В.Б.,ОП-17,2021-2022,,
Гравитационные методы обогащения,Определение скорости стесненного падения шаров,"Классифицирующая трубка, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",1,90,3120,1,Кусков В.Б.,ОП-17,2021-2022,,
Гравитационные методы обогащения,Опыты обогащения сырья на винтовом сепараторе. Часть 1,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, шлюз винотовой ШВм-250, портативный рентгенофлуоресцентный спектрометр S1 TITAN 608",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты обогащения сырья на винтовом сепараторе. Часть 2,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, шлюз винотовой ШВм-250, портативный рентгенофлуоресцентный спектрометр S1 TITAN 609",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты обогащения сырья на концентрационном столе. Часть 1,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, Стол концентрационный лабораторный СКЛ-0,2, портативный рентгенофлуоресцентный спектрометр S1 TITAN 603",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты обогащения сырья на концентрационном столе. Часть 2,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, Стол концентрационный лабораторный СКЛ-0,2, портативный рентгенофлуоресцентный спектрометр S1 TITAN 604",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты обогащения сырья на концентрационном столе. Часть 3,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, Стол концентрационный лабораторный СКЛ-0,2, портативный рентгенофлуоресцентный спектрометр S1 TITAN 605",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты обогащения сырья на отсадочной машине. Часть 1,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, Машина отсадочная лабораторная МОД-0,02 СКЛ, портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты обогащения сырья на отсадочной машине. Часть 2,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, Машина отсадочная лабораторная МОД-0,02 СКЛ, портативный рентгенофлуоресцентный спектрометр S1 TITAN 601",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты обогащения сырья на отсадочной машине. Часть 3,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, Машина отсадочная лабораторная МОД-0,02 СКЛ, портативный рентгенофлуоресцентный спектрометр S1 TITAN 602",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты обогащения сырья на отсадочной машине. Часть 4,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, Машина отсадочная лабораторная МОД-0,02 СКЛ, портативный рентгенофлуоресцентный спектрометр S1 TITAN 603",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты обогащения сырья на центробежном концентраторе. Часть 1,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, Концентратор лабор.комплексный центробежный Knelson KC-MD3, портативный рентгенофлуоресцентный спектрометр S1 TITAN 605",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты обогащения сырья на центробежном концентраторе. Часть 2,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, Концентратор лабор.комплексный центробежный Knelson KC-MD3, портативный рентгенофлуоресцентный спектрометр S1 TITAN 606",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты обогащения сырья на центробежном концентраторе. Часть 3,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, Шаровая мельница IBMU-100-2, Концентратор лабор.комплексный центробежный Knelson KC-MD3, портативный рентгенофлуоресцентный спектрометр S1 TITAN 607",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Опыты тестирования гравитационными методами,"Стол концентрационный лабораторный СКЛ-0,2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Просеивающая машина А20 ВП30Т + 15 сит, портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",1,90,3120,1,Кусков В.Б.,ОП-17,2021-2022,,
Гравитационные методы обогащения,Фракционный анализ сырья и построение кривых обогатимости. Часть 1,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, портативный рентгенофлуоресцентный спектрометр S1 TITAN 609",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Фракционный анализ сырья и построение кривых обогатимости. Часть 2,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, портативный рентгенофлуоресцентный спектрометр S1 TITAN 610",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Фракционный анализ сырья и построение кривых обогатимости. Часть 3,"Лабораторные аналитические весы Сартогосм СЕ224-С, Анализатор ситовой вибрационный АСВ-200, портативный рентгенофлуоресцентный спектрометр S1 TITAN 611",4,90,3122,1,,ОП-21,2025-2026 уч.год,,
Гравитационные методы обогащения,Шламовый анализ,"Мерные цилиндры, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С , портативный рентгенофлуоресцентный спектрометр S1 TITAN 600",1,90,3120,1,Кусков В.Б.,ОП-17,2021-2022,,
"Дробление, измельчение и подготовка сырья к обогащению",PLT-тест,"Cистема для испытаний геоматериалов при точечном нагружении PLT-100, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",1,90,3120,1,Абурова В.А.,ОП-22,2024-2025 уч.год,,
"Дробление, измельчение и подготовка сырья к обогащению",PLT-тест. Часть 1,"Cистема для испытаний геоматериалов при точечном нагружении PLT-100, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",1,90,3120,1,,ОП-23,2025-2026 уч.год,,
"Дробление, измельчение и подготовка сырья к обогащению",PLT-тест. Часть 2,"Cистема для испытаний геоматериалов при точечном нагружении PLT-100, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С",1,90,3120,1,,ОП-23,2025-2026 уч.год,,
"Дробление, измельчение и подготовка сырья к обогащению",Изучение влияния основных технологических параметров на работу шаровой мельницы,"Ротационный делитель RSD200, Шаровая мельница IBMU-100-2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Просеивающая машина А20 ВП30Т + 15 сит, Весы Госметр ВПВ-12С",3,90,3120,1,Львов В.В.,ОП-19,2021-2022,,
"Дробление, измельчение и подготовка сырья к обогащению",Изучение влияния основных технологических параметров на работу шаровой мельницы Часть 1,"Ротационный делитель RSD200, Шаровая мельница IBMU-100-2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Анализатор ситовой вибрационный АСВ-200",5,90,3120,1,,ОП-23,2025-2026 уч.год,,
"Дробление, измельчение и подготовка сырья к обогащению",Изучение влияния основных технологических параметров на работу шаровой мельницы Часть 2,"Ротационный делитель RSD200, Шаровая мельница IBMU-100-2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Анализатор ситовой вибрационный АСВ-201",5,90,3120,1,,ОП-23,2025-2026 уч.год,,
"Дробление, измельчение и подготовка сырья к обогащению",Изучение влияния основных технологических параметров на работу шаровой мельницы Часть 3,"Ротационный делитель RSD200, Шаровая мельница IBMU-100-2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Анализатор ситовой вибрационный АСВ-202",5,90,3120,1,,ОП-23,2025-2026 уч.год,,
"Дробление, измельчение и подготовка сырья к обогащению",Изучение влияния основных технологических параметров на работу шаровой мельницы Часть 4,"Ротационный делитель RSD200, Шаровая мельница IBMU-100-2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Анализатор ситовой вибрационный АСВ-203",5,90,3120,1,,ОП-23,2025-2026 уч.год,,
"Дробление, измельчение и подготовка сырья к обогащению",Изучение влияния основных технологических параметров на работу шаровой мельницы Часть 5,"Ротационный делитель RSD200, Шаровая мельница IBMU-100-2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Анализатор ситовой вибрационный АСВ-203",5,90,3120,1,,ОП-23,2025-2026 уч.год,,
"Дробление, измельчение и подготовка сырья к обогащению",Изучение кинетики измельчения,"Ротационный делитель RSD200, Шаровая мельница IBMU-100-2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Просеивающая машина А20 ВП30Т + 15 сит, Весы Госметр ВПВ-12С",3,90,3120,1,Львов В.В.,ОП-19,2021-2022,,
"Дробление, измельчение и подготовка сырья к обогащению",Изучение кинетики измельчения Часть 1,"Ротационный делитель RSD200, Шаровая мельница IBMU-100-2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Анализатор ситовой вибрационный АСВ-200",5,90,3120,1,,ОП-23,2025-2026 уч.год,,
"Дробление, измельчение и подготовка сырья к обогащению",Изучение кинетики измельчения Часть 2,"Ротационный делитель RSD200, Шаровая мельница IBMU-100-2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Анализатор ситовой вибрационный АСВ-200",5,90,3120,1,,ОП-23,2025-2026 уч.год,,
"Дробление, измельчение и подготовка сырья к обогащению",Изучение кинетики измельчения Часть 3,"Ротационный делитель RSD200, Шаровая мельница IBMU-100-2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Анализатор ситовой вибрационный АСВ-200",5,90,3120,1,,ОП-23,2025-2026 уч.год,,
"Дробление, измельчение и подготовка сырья к обогащению",Изучение кинетики измельчения Часть 4,"Ротационный делитель RSD200, Шаровая мельница IBMU-100-2, Весы лабораторные до 6 кг (d=0,1 г) Сартогосм СЕ6101-С, Анализатор ситовой вибрационный АСВ-200",5,90,3120,1,,ОП-23,2025-2026 уч.год,,
